dataId, x, y, latitude, longitude, zone
25f623f39264f3ce6d2d49ec61a4637a, 553600.30905642, 4176713.32782775, 37.73613381, -122.39167565, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553594.01182416, 4176704.42382822, 37.73605393, -122.39174777, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553590.03186507, 4176694.21898284, 37.73596218, -122.39179369, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553582.49585981, 4176678.85927055, 37.73582419, -122.39188034, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553573.82905384, 4176663.83640866, 37.73568930, -122.39197981, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553567.32762864, 4176647.47882145, 37.73554225, -122.39205480, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553558.41325253, 4176633.55949898, 37.73541732, -122.39215699, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553554.98425636, 4176624.68244142, 37.73533752, -122.39219655, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553551.29443301, 4176620.83667321, 37.73530307, -122.39223871, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553550.05734860, 4176618.25685259, 37.73527989, -122.39225294, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553547.39979819, 4176615.65465383, 37.73525660, -122.39228329, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553544.58199200, 4176614.30801959, 37.73524462, -122.39231537, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553538.24263351, 4176614.20171104, 37.73524404, -122.39238732, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553532.20352275, 4176612.82759584, 37.73523201, -122.39245596, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553518.38120736, 4176612.66616530, 37.73523136, -122.39261283, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553513.12563453, 4176613.83009025, 37.73524216, -122.39267239, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553500.14635966, 4176618.75977723, 37.73528735, -122.39281932, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553485.04547777, 4176626.24155981, 37.73535566, -122.39299014, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553473.73753098, 4176633.78743246, 37.73542433, -122.39311792, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553461.05620555, 4176643.90342034, 37.73551624, -122.39326109, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553422.69980343, 4176660.25455121, 37.73566585, -122.39369518, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553402.24811430, 4176673.84457346, 37.73578953, -122.39392628, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553396.09842518, 4176678.71134324, 37.73583375, -122.39399571, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553389.56011425, 4176684.87171194, 37.73588966, -122.39406946, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553380.62462617, 4176691.04951330, 37.73594586, -122.39417041, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553375.21471597, 4176693.47380437, 37.73596802, -122.39423163, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553370.15634535, 4176698.45307322, 37.73601319, -122.39428867, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553366.16275059, 4176699.65631673, 37.73602427, -122.39433390, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553364.62173152, 4176702.15178005, 37.73604685, -122.39435121, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553349.51043641, 4176712.19120363, 37.73613822, -122.39452196, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553341.57780277, 4176718.52053420, 37.73619572, -122.39461153, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553339.25528014, 4176722.37959721, 37.73623064, -122.39463760, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553336.79695722, 4176723.71804622, 37.73624285, -122.39466540, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553334.16186719, 4176728.87122711, 37.73628945, -122.39469493, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553323.97165410, 4176735.27170363, 37.73634773, -122.39481010, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553318.55899500, 4176740.46629467, 37.73639486, -122.39487115, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553309.48078200, 4176745.66358547, 37.73644223, -122.39497379, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553300.52043771, 4176754.27406495, 37.73652036, -122.39507485, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553295.07732313, 4176760.41395148, 37.73657601, -122.39513617, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553287.32130168, 4176765.30213908, 37.73662052, -122.39522384, 10S
